46, 1001
Ann Middlebrook
NOAA ESRL CSD
C-ToF AMS Instrument 
SENEX 2013
1, 1
2013, 06, 11, 2014, 02, 10
1
AOCTimewave, seconds_past_midnight, AOCTimewave
7
1, 1, 1, 1, 1, 1, 1
-9999, -9999, -9999, -9999, -9999, -9999, -9999
AMS_SO4, microgram_per_standard_cubic_meter_of_air, AMSSulfate
AMS_NO3, microgram_per_standard_cubic_meter_of_air, AMSNitrate
AMS_NH4, microgram_per_standard_cubic_meter_of_air, AMSAmmonium
AMS_Org, microgram_per_standard_cubic_meter_of_air, AMSOrganic
AMS_Chl, microgram_per_standard_cubic_meter_of_air, AMSChloride
AMS_Total, microgram_per_standard_cubic_meter_of_air, AMSTotal
AMS_SiliconeFlag, none, AMSSiliconeFlag
5
Data are 10 second averages, given with the AMS mid-time timestamp. 
New ionization efficiency calibrations and composition dependend collection efficiencies have been applied.
Data have been time-aligned with vfine.
Flag provided for times when silicone was present and those data points were removed.
Flags for higher uncertainty or in-cloud data are not included. 
20
PI_CONTACT_INFO: Email: Ann.M.Middlebrook@noaa.gov
PLATFORM: Platform: NOAA WP-3D
LOCATION: Location: The aircraft was stationed in Smyrna, TN. Aircraft location information is in AircraftPos file.
ASSOCIATED_DATA: N/A
INSTRUMENT_INFO: Jayne et al., Aerosol Sci. Technol., 33, 49-70, 2000. Jimenez et al., J. Geophys. Res., 108(D7), 8425, doi: 10.1029/2001JD001212, 2003. Bahreini et al., J. Geophys. Res., 108, ACE 13, doi: 10.1029/2002JD003226, 2003. Drewnick et al., Aerosol Sci. Technol., 39, 637-658, 2005. DeCarlo et al., Anal. Chem., doi: 10.1021/ac061249n, 2006.
DATA_INFO: Realtime 10 s data; units: micrograms per standard cubic meter of air
UNCERTAINTY: +/- 30%
ULOD_FLAG: -7777
ULOD_VALUE: N/A
LLOD_FLAG: -8888
LLOD_VALUE: AMS_SO4=0.06, AMS_NO3=0.15, AMS_NH4=0.27, AMS_Org=0.37, AMS_Chl=0.11, AMS_Total=0.49
DM_CONTACT_INFO: Data Manager: Ken Aikin; email:Kenneth.C.Aikin@noaa.gov
PROJECT_INFO: Project Info: SENEX, June-July, 2013
STIPULATIONS_ON_USE: Use of these data require prior ok from PI.
OTHER_COMMENTS: Mass distributions available upon request.
REVISION: 0
R0: Final Data.
RB: New IE calibrations have been applied. For intermediate use only.
RA: Preliminary Data.  For in-field use only.
AOCTimewave, AMS_SO4, AMS_NO3, AMS_NH4, AMS_Org, AMS_Chl, AMS_Total, AMS_SiliconeFlag
62379,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62380,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62381,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62382,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62383,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62384,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62385,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62386,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62387,0.95,0.17,0.71,4.33,-9999.00,6.19,-9999
62388,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62389,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62390,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62391,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62392,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62393,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62394,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62395,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62396,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62397,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62398,0.93,0.17,0.64,4.29,-9999.00,6.05,-9999
62399,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62400,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62401,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62402,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62403,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62404,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62405,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62406,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62407,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62408,1.02,0.17,0.63,4.28,-9999.00,6.14,-9999
62409,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62410,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62411,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62412,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62413,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62414,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62415,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62416,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62417,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62418,0.86,0.17,0.60,4.08,-9999.00,5.70,-9999
62419,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62420,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62421,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62422,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62423,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62424,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62425,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62426,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62427,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62428,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62429,0.94,-9999.00,0.63,4.54,-9999.00,6.28,-9999
62430,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62431,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62432,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62433,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62434,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62435,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62436,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62437,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62438,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62439,0.89,-9999.00,0.61,4.56,-9999.00,6.16,-9999
62440,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62441,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62442,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62443,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62444,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62445,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62446,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62447,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62448,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62449,1.03,0.19,0.62,4.27,-9999.00,6.17,-9999
62450,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62451,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62452,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62453,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62454,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62455,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62456,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62457,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62458,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62459,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62460,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62461,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62462,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62463,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62464,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62465,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62466,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62467,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62468,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62469,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62470,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62471,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62472,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62473,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62474,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62475,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62476,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62477,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62478,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62479,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62480,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62481,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62482,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62483,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62484,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62485,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62486,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62487,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62488,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62489,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62490,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62491,1.00,-9999.00,0.64,4.45,-9999.00,6.23,-9999
62492,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62493,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62494,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62495,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62496,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62497,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62498,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62499,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62500,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62501,1.12,-9999.00,0.83,4.62,-9999.00,6.63,-9999
62502,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62503,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62504,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62505,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62506,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62507,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62508,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62509,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62510,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62511,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62512,0.96,0.16,0.67,4.45,-9999.00,6.23,-9999
62513,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62514,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62515,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62516,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62517,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62518,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62519,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62520,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62521,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62522,1.11,-9999.00,0.61,4.73,-9999.00,6.57,-9999
62523,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62524,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62525,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62526,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62527,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62528,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62529,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62530,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62531,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62532,1.07,-9999.00,0.76,4.33,-9999.00,6.31,-9999
62533,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62534,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62535,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62536,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62537,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62538,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62539,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62540,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62541,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62542,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62543,0.96,-9999.00,0.67,4.01,-9999.00,5.83,-9999
62544,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62545,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62546,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62547,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62548,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62549,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62550,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62551,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62552,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62553,0.98,-9999.00,0.54,4.43,-9999.00,6.01,-9999
62554,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62555,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62556,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62557,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62558,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62559,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62560,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62561,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62562,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62563,1.00,-9999.00,0.72,4.24,-9999.00,6.05,-9999
62564,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62565,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62566,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62567,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62568,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62569,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62570,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62571,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62572,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62573,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62574,1.07,-9999.00,0.65,4.34,-9999.00,6.17,-9999
62575,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62576,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62577,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62578,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62579,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62580,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62581,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62582,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62583,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62584,1.02,-9999.00,0.48,4.23,-9999.00,5.86,-9999
62585,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62586,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62587,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62588,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62589,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62590,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62591,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62592,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62593,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62594,0.99,0.21,0.69,4.31,-9999.00,6.25,-9999
62595,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62596,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62597,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62598,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62599,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62600,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62601,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62602,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62603,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62604,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62605,1.04,-9999.00,0.62,4.53,-9999.00,6.33,-9999
62606,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62607,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62608,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62609,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62610,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62611,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62612,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62613,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62614,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62615,1.03,0.16,0.71,4.39,-9999.00,6.33,-9999
62616,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62617,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62618,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62619,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62620,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62621,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62622,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62623,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62624,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62625,1.00,0.22,0.73,4.44,-9999.00,6.39,-9999
62626,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62627,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62628,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62629,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62630,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62631,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62632,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62633,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62634,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62635,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62636,0.99,0.15,0.80,4.31,-9999.00,6.26,-9999
62637,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62638,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62639,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62640,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62641,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62642,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62643,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62644,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62645,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62646,1.11,-9999.00,0.74,4.39,-9999.00,6.39,-9999
62647,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62648,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62649,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62650,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62651,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62652,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62653,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62654,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62655,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62656,1.06,-9999.00,0.75,4.34,-9999.00,6.26,-9999
62657,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62658,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62659,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62660,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62661,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62662,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62663,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62664,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62665,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62666,0.98,0.16,0.68,4.33,-9999.00,6.14,-9999
62667,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62668,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62669,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62670,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62671,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62672,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62673,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62674,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62675,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62676,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62677,1.04,-9999.00,0.66,4.20,-9999.00,6.02,-9999
62678,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
62679,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999
